Date,City,Item,Category,Price
2026-01-24,Sukkur,Rice,Essentials,168
2026-01-24,Sukkur,Milk,Essentials,268
2026-01-24,Sukkur,Eggs,Essentials,332
2026-01-24,Sukkur,Bread,Essentials,85
2026-01-24,Sukkur,Petrol,Fuel,261
2026-01-24,Sukkur,Diesel,Fuel,234
2026-01-24,Sukkur,Onion,Vegetables,107
2026-01-24,Sukkur,Tomato,Vegetables,137
2026-01-24,Sukkur,Potato,Vegetables,77
2026-01-24,Sukkur,Chicken,Protein,560
2026-01-24,Sukkur,Meat,Protein,1176
2026-01-24,Sukkur,Cooking Oil,Others,494
2026-01-24,Sukkur,Tea,Others,1669
2026-01-24,Bahawalpur,Flour,Essentials,168
2026-01-24,Bahawalpur,Sugar,Essentials,164
2026-01-24,Bahawalpur,Rice,Essentials,168
2026-01-24,Bahawalpur,Milk,Essentials,267
2026-01-24,Bahawalpur,Eggs,Essentials,324
2026-01-24,Bahawalpur,Bread,Essentials,79
2026-01-24,Bahawalpur,Petrol,Fuel,261
2026-01-24,Bahawalpur,Diesel,Fuel,234
2026-01-24,Bahawalpur,Onion,Vegetables,109
2026-01-24,Bahawalpur,Tomato,Vegetables,124
2026-01-24,Bahawalpur,Potato,Vegetables,85
2026-01-24,Bahawalpur,Chicken,Protein,550
2026-01-24,Bahawalpur,Meat,Protein,1173
2026-01-24,Bahawalpur,Cooking Oil,Others,505
2026-01-24,Bahawalpur,Tea,Others,1654
2026-01-24,Abbottabad,Flour,Essentials,193
2026-01-24,Abbottabad,Sugar,Essentials,165
2026-01-24,Abbottabad,Rice,Essentials,180
2026-01-24,Abbottabad,Milk,Essentials,260
2026-01-24,Abbottabad,Eggs,Essentials,353
2026-01-24,Abbottabad,Bread,Essentials,81
2026-01-24,Abbottabad,Petrol,Fuel,272
2026-01-24,Abbottabad,Diesel,Fuel,244
2026-01-24,Abbottabad,Onion,Vegetables,116
2026-01-24,Abbottabad,Tomato,Vegetables,125
2026-01-24,Abbottabad,Potato,Vegetables,81
2026-01-24,Abbottabad,Chicken,Protein,565
2026-01-24,Abbottabad,Meat,Protein,1169
2026-01-24,Abbottabad,Cooking Oil,Others,530
2026-01-24,Abbottabad,Tea,Others,1678
2026-01-24,Mirpur,Flour,Essentials,178
2026-01-24,Mirpur,Sugar,Essentials,162
2026-01-24,Mirpur,Rice,Essentials,196
2026-01-24,Mirpur,Milk,Essentials,265
2026-01-24,Mirpur,Eggs,Essentials,338
2026-01-24,Mirpur,Bread,Essentials,87
2026-01-24,Mirpur,Petrol,Fuel,267
2026-01-24,Mirpur,Diesel,Fuel,239
2026-01-24,Mirpur,Onion,Vegetables,88
2026-01-24,Mirpur,Tomato,Vegetables,122
2026-01-24,Mirpur,Potato,Vegetables,80
2026-01-24,Mirpur,Chicken,Protein,542
2026-01-24,Mirpur,Meat,Protein,1140
2026-01-24,Mirpur,Cooking Oil,Others,519
2026-01-24,Mirpur,Tea,Others,1669
2026-01-25,Karachi,Flour,Essentials,202
2026-01-25,Karachi,Sugar,Essentials,173
2026-01-25,Karachi,Rice,Essentials,191
2026-01-25,Karachi,Milk,Essentials,276
2026-01-25,Karachi,Eggs,Essentials,345
2026-01-25,Karachi,Bread,Essentials,90
2026-01-25,Karachi,Petrol,Fuel,280
2026-01-25,Karachi,Diesel,Fuel,251
2026-01-25,Karachi,Onion,Vegetables,105
2026-01-25,Karachi,Tomato,Vegetables,160
2026-01-25,Karachi,Potato,Vegetables,86
2026-01-25,Karachi,Chicken,Protein,613
2026-01-25,Karachi,Meat,Protein,1242
2026-01-25,Karachi,Cooking Oil,Others,543
2026-01-25,Karachi,Tea,Others,1777
2026-01-25,Lahore,Flour,Essentials,188
2026-01-25,Lahore,Sugar,Essentials,170
2026-01-25,Lahore,Rice,Essentials,165
2026-01-25,Lahore,Milk,Essentials,262
2026-01-25,Lahore,Eggs,Essentials,351
2026-01-25,Lahore,Bread,Essentials,87
2026-01-25,Lahore,Petrol,Fuel,272
2026-01-25,Lahore,Diesel,Fuel,244
2026-01-25,Lahore,Onion,Vegetables,121
2026-01-25,Lahore,Tomato,Vegetables,114
2026-01-25,Lahore,Potato,Vegetables,85
2026-01-25,Lahore,Chicken,Protein,560
2026-01-25,Lahore,Meat,Protein,1193
2026-01-25,Lahore,Cooking Oil,Others,515
2026-01-25,Lahore,Tea,Others,1688
2026-01-25,Islamabad,Flour,Essentials,187
2026-01-25,Islamabad,Sugar,Essentials,185
2026-01-25,Islamabad,Rice,Essentials,183
2026-01-25,Islamabad,Milk,Essentials,277
2026-01-25,Islamabad,Eggs,Essentials,342
2026-01-25,Islamabad,Bread,Essentials,88
2026-01-25,Islamabad,Petrol,Fuel,277
2026-01-25,Islamabad,Diesel,Fuel,249
2026-01-25,Islamabad,Onion,Vegetables,112
2026-01-25,Islamabad,Tomato,Vegetables,159
2026-01-25,Islamabad,Potato,Vegetables,87
2026-01-25,Islamabad,Chicken,Protein,573
2026-01-25,Islamabad,Meat,Protein,1230
2026-01-25,Islamabad,Cooking Oil,Others,536
2026-01-25,Islamabad,Tea,Others,1718
2026-01-25,Faisalabad,Flour,Essentials,180
2026-01-25,Faisalabad,Sugar,Essentials,166
2026-01-25,Faisalabad,Rice,Essentials,187
2026-01-25,Faisalabad,Milk,Essentials,277
2026-01-25,Faisalabad,Eggs,Essentials,349
2026-01-25,Faisalabad,Bread,Essentials,83
2026-01-25,Faisalabad,Petrol,Fuel,267
2026-01-25,Faisalabad,Diesel,Fuel,239
2026-01-25,Faisalabad,Onion,Vegetables,110
2026-01-25,Faisalabad,Tomato,Vegetables,133
2026-01-25,Faisalabad,Potato,Vegetables,79
2026-01-25,Faisalabad,Chicken,Protein,571
2026-01-25,Faisalabad,Meat,Protein,1178
2026-01-25,Faisalabad,Cooking Oil,Others,504
2026-01-25,Faisalabad,Tea,Others,1685
2026-01-25,Rawalpindi,Flour,Essentials,191
2026-01-25,Rawalpindi,Sugar,Essentials,182
2026-01-25,Rawalpindi,Rice,Essentials,168
2026-01-25,Rawalpindi,Milk,Essentials,263
2026-01-25,Rawalpindi,Eggs,Essentials,325
2026-01-25,Rawalpindi,Bread,Essentials,76
2026-01-25,Rawalpindi,Petrol,Fuel,269
2026-01-25,Rawalpindi,Diesel,Fuel,242
2026-01-25,Rawalpindi,Onion,Vegetables,114
2026-01-25,Rawalpindi,Tomato,Vegetables,120
2026-01-25,Rawalpindi,Potato,Vegetables,89
2026-01-25,Rawalpindi,Chicken,Protein,605
2026-01-25,Rawalpindi,Meat,Protein,1223
2026-01-25,Rawalpindi,Cooking Oil,Others,511
2026-01-25,Rawalpindi,Tea,Others,1699
2026-01-25,Multan,Flour,Essentials,171
2026-01-25,Multan,Sugar,Essentials,172
2026-01-25,Multan,Rice,Essentials,165
2026-01-25,Multan,Milk,Essentials,256
2026-01-25,Multan,Eggs,Essentials,341
2026-01-25,Multan,Bread,Essentials,86
2026-01-25,Multan,Petrol,Fuel,264
2026-01-25,Multan,Diesel,Fuel,237
2026-01-25,Multan,Onion,Vegetables,120
2026-01-25,Multan,Tomato,Vegetables,127
2026-01-25,Multan,Potato,Vegetables,84
2026-01-25,Multan,Chicken,Protein,584
2026-01-25,Multan,Meat,Protein,1158
2026-01-25,Multan,Cooking Oil,Others,490
2026-01-25,Multan,Tea,Others,1641
2026-01-25,Peshawar,Flour,Essentials,198
2026-01-25,Peshawar,Sugar,Essentials,178
2026-01-25,Peshawar,Rice,Essentials,169
2026-01-25,Peshawar,Milk,Essentials,274
2026-01-25,Peshawar,Eggs,Essentials,335
2026-01-25,Peshawar,Bread,Essentials,84
2026-01-25,Peshawar,Petrol,Fuel,275
2026-01-25,Peshawar,Diesel,Fuel,246
2026-01-25,Peshawar,Onion,Vegetables,94
2026-01-25,Peshawar,Tomato,Vegetables,150
2026-01-25,Peshawar,Potato,Vegetables,96
2026-01-25,Peshawar,Chicken,Protein,575
2026-01-25,Peshawar,Meat,Protein,1180
2026-01-25,Peshawar,Cooking Oil,Others,525
2026-01-25,Peshawar,Tea,Others,1746
2026-01-25,Quetta,Flour,Essentials,201
2026-01-25,Quetta,Sugar,Essentials,174
2026-01-25,Quetta,Rice,Essentials,173
2026-01-25,Quetta,Milk,Essentials,276
2026-01-25,Quetta,Eggs,Essentials,355
2026-01-25,Quetta,Bread,Essentials,90
2026-01-25,Quetta,Petrol,Fuel,277
2026-01-25,Quetta,Diesel,Fuel,249
2026-01-25,Quetta,Onion,Vegetables,115
2026-01-25,Quetta,Tomato,Vegetables,117
2026-01-25,Quetta,Potato,Vegetables,87
2026-01-25,Quetta,Chicken,Protein,593
2026-01-25,Quetta,Meat,Protein,1184
2026-01-25,Quetta,Cooking Oil,Others,517
2026-01-25,Quetta,Tea,Others,1732
2026-01-25,Sialkot,Flour,Essentials,172
2026-01-25,Sialkot,Sugar,Essentials,172
2026-01-25,Sialkot,Rice,Essentials,171
2026-01-25,Sialkot,Milk,Essentials,262
2026-01-25,Sialkot,Eggs,Essentials,345
2026-01-25,Sialkot,Bread,Essentials,81
2026-01-25,Sialkot,Petrol,Fuel,264
2026-01-25,Sialkot,Diesel,Fuel,237
2026-01-25,Sialkot,Onion,Vegetables,124
2026-01-25,Sialkot,Tomato,Vegetables,115
2026-01-25,Sialkot,Potato,Vegetables,69
2026-01-25,Sialkot,Chicken,Protein,534
2026-01-25,Sialkot,Meat,Protein,1147
2026-01-25,Sialkot,Cooking Oil,Others,505
2026-01-25,Sialkot,Tea,Others,1657
2026-01-25,Hyderabad,Flour,Essentials,193
2026-01-25,Hyderabad,Sugar,Essentials,167
2026-01-25,Hyderabad,Rice,Essentials,172
2026-01-25,Hyderabad,Milk,Essentials,271
2026-01-25,Hyderabad,Eggs,Essentials,338
2026-01-25,Hyderabad,Bread,Essentials,84
2026-01-25,Hyderabad,Petrol,Fuel,269
2026-01-25,Hyderabad,Diesel,Fuel,242
2026-01-25,Hyderabad,Onion,Vegetables,115
2026-01-25,Hyderabad,Tomato,Vegetables,127
2026-01-25,Hyderabad,Potato,Vegetables,70
2026-01-25,Hyderabad,Chicken,Protein,579
2026-01-25,Hyderabad,Meat,Protein,1148
2026-01-25,Hyderabad,Cooking Oil,Others,501
2026-01-25,Hyderabad,Tea,Others,1672
2026-01-25,Gujranwala,Flour,Essentials,196
2026-01-25,Gujranwala,Sugar,Essentials,176
2026-01-25,Gujranwala,Rice,Essentials,180
2026-01-25,Gujranwala,Milk,Essentials,256
2026-01-25,Gujranwala,Eggs,Essentials,358
2026-01-25,Gujranwala,Bread,Essentials,90
2026-01-25,Gujranwala,Petrol,Fuel,267
2026-01-25,Gujranwala,Diesel,Fuel,239
2026-01-25,Gujranwala,Onion,Vegetables,103
2026-01-25,Gujranwala,Tomato,Vegetables,114
2026-01-25,Gujranwala,Potato,Vegetables,83
2026-01-25,Gujranwala,Chicken,Protein,574
2026-01-25,Gujranwala,Meat,Protein,1185
2026-01-25,Gujranwala,Cooking Oil,Others,503
2026-01-25,Gujranwala,Tea,Others,1654
2026-01-25,Sukkur,Flour,Essentials,194
2026-01-25,Sukkur,Sugar,Essentials,175
2026-01-25,Sukkur,Rice,Essentials,186
2026-01-25,Sukkur,Milk,Essentials,256
2026-01-25,Sukkur,Eggs,Essentials,336
2026-01-25,Sukkur,Bread,Essentials,88
2026-01-25,Sukkur,Petrol,Fuel,261
2026-01-25,Sukkur,Diesel,Fuel,234
2026-01-25,Sukkur,Onion,Vegetables,104
2026-01-25,Sukkur,Tomato,Vegetables,132
2026-01-25,Sukkur,Potato,Vegetables,94
2026-01-25,Sukkur,Chicken,Protein,560
2026-01-25,Sukkur,Meat,Protein,1150
2026-01-25,Sukkur,Cooking Oil,Others,509
2026-01-25,Sukkur,Tea,Others,1677
2026-01-25,Bahawalpur,Flour,Essentials,191
2026-01-25,Bahawalpur,Sugar,Essentials,174
2026-01-25,Bahawalpur,Rice,Essentials,172
2026-01-25,Bahawalpur,Milk,Essentials,265
2026-01-25,Bahawalpur,Eggs,Essentials,350
2026-01-25,Bahawalpur,Bread,Essentials,74
2026-01-25,Bahawalpur,Petrol,Fuel,261
2026-01-25,Bahawalpur,Diesel,Fuel,234
2026-01-25,Bahawalpur,Onion,Vegetables,105
2026-01-25,Bahawalpur,Tomato,Vegetables,144
2026-01-25,Bahawalpur,Potato,Vegetables,88
2026-01-25,Bahawalpur,Chicken,Protein,563
2026-01-25,Bahawalpur,Meat,Protein,1174
2026-01-25,Bahawalpur,Cooking Oil,Others,501
2026-01-25,Bahawalpur,Tea,Others,1652
2026-01-25,Abbottabad,Flour,Essentials,194
2026-01-25,Abbottabad,Sugar,Essentials,163
2026-01-25,Abbottabad,Rice,Essentials,180
2026-01-25,Abbottabad,Milk,Essentials,260
2026-01-25,Abbottabad,Eggs,Essentials,345
2026-01-25,Abbottabad,Bread,Essentials,80
2026-01-25,Abbottabad,Petrol,Fuel,272
2026-01-25,Abbottabad,Diesel,Fuel,244
2026-01-25,Abbottabad,Onion,Vegetables,104
2026-01-25,Abbottabad,Tomato,Vegetables,129
2026-01-25,Abbottabad,Potato,Vegetables,85
2026-01-25,Abbottabad,Chicken,Protein,594
2026-01-25,Abbottabad,Meat,Protein,1149
2026-01-25,Abbottabad,Cooking Oil,Others,520
2026-01-25,Abbottabad,Tea,Others,1705
2026-01-25,Mirpur,Flour,Essentials,171
2026-01-25,Mirpur,Sugar,Essentials,165
2026-01-25,Mirpur,Rice,Essentials,187
2026-01-25,Mirpur,Milk,Essentials,269
2026-01-25,Mirpur,Eggs,Essentials,329
2026-01-25,Mirpur,Bread,Essentials,77
2026-01-25,Mirpur,Petrol,Fuel,267
2026-01-25,Mirpur,Diesel,Fuel,239
2026-01-25,Mirpur,Onion,Vegetables,116
2026-01-25,Mirpur,Tomato,Vegetables,139
2026-01-25,Mirpur,Potato,Vegetables,82
2026-01-25,Mirpur,Chicken,Protein,556
2026-01-25,Mirpur,Meat,Protein,1135
2026-01-25,Mirpur,Cooking Oil,Others,511
2026-01-25,Mirpur,Tea,Others,1681
2026-01-26,Karachi,Flour,Essentials,203
2026-01-26,Karachi,Sugar,Essentials,168
2026-01-26,Karachi,Rice,Essentials,189
2026-01-26,Karachi,Milk,Essentials,281
2026-01-26,Karachi,Eggs,Essentials,360
2026-01-26,Karachi,Bread,Essentials,80
2026-01-26,Karachi,Petrol,Fuel,280
2026-01-26,Karachi,Diesel,Fuel,251
2026-01-26,Karachi,Onion,Vegetables,128
2026-01-26,Karachi,Tomato,Vegetables,156
2026-01-26,Karachi,Potato,Vegetables,86
2026-01-26,Karachi,Chicken,Protein,587
2026-01-26,Karachi,Meat,Protein,1207
2026-01-26,Karachi,Cooking Oil,Others,529
2026-01-26,Karachi,Tea,Others,1778
2026-01-26,Lahore,Flour,Essentials,180
2026-01-26,Lahore,Sugar,Essentials,183
2026-01-26,Lahore,Rice,Essentials,174
2026-01-26,Lahore,Milk,Essentials,267
2026-01-26,Lahore,Eggs,Essentials,356
2026-01-26,Lahore,Bread,Essentials,76
2026-01-26,Lahore,Petrol,Fuel,272
2026-01-26,Lahore,Diesel,Fuel,244
2026-01-26,Lahore,Onion,Vegetables,108
2026-01-26,Lahore,Tomato,Vegetables,139
2026-01-26,Lahore,Potato,Vegetables,92
2026-01-26,Lahore,Chicken,Protein,555
2026-01-26,Lahore,Meat,Protein,1184
2026-01-26,Lahore,Cooking Oil,Others,512
2026-01-26,Lahore,Tea,Others,1743
2026-01-26,Islamabad,Flour,Essentials,185
2026-01-26,Islamabad,Sugar,Essentials,177
2026-01-26,Islamabad,Rice,Essentials,188
2026-01-26,Islamabad,Milk,Essentials,263
2026-01-26,Islamabad,Eggs,Essentials,355
2026-01-26,Islamabad,Bread,Essentials,77
2026-01-26,Islamabad,Petrol,Fuel,277
2026-01-26,Islamabad,Diesel,Fuel,249
2026-01-26,Islamabad,Onion,Vegetables,122
2026-01-26,Islamabad,Tomato,Vegetables,131
2026-01-26,Islamabad,Potato,Vegetables,77
2026-01-26,Islamabad,Chicken,Protein,621
2026-01-26,Islamabad,Meat,Protein,1239
2026-01-26,Islamabad,Cooking Oil,Others,538
2026-01-26,Islamabad,Tea,Others,1776
2026-01-26,Faisalabad,Flour,Essentials,187
2026-01-26,Faisalabad,Sugar,Essentials,167
2026-01-26,Faisalabad,Rice,Essentials,177
2026-01-26,Faisalabad,Milk,Essentials,270
2026-01-26,Faisalabad,Eggs,Essentials,343
2026-01-26,Faisalabad,Bread,Essentials,87
2026-01-26,Faisalabad,Petrol,Fuel,267
2026-01-26,Faisalabad,Diesel,Fuel,239
2026-01-26,Faisalabad,Onion,Vegetables,115
2026-01-26,Faisalabad,Tomato,Vegetables,149
2026-01-26,Faisalabad,Potato,Vegetables,75
2026-01-26,Faisalabad,Chicken,Protein,554
2026-01-26,Faisalabad,Meat,Protein,1172
2026-01-26,Faisalabad,Cooking Oil,Others,492
2026-01-26,Faisalabad,Tea,Others,1710
2026-01-26,Rawalpindi,Flour,Essentials,184
2026-01-26,Rawalpindi,Sugar,Essentials,184
2026-01-26,Rawalpindi,Rice,Essentials,183
2026-01-26,Rawalpindi,Milk,Essentials,270
2026-01-26,Rawalpindi,Eggs,Essentials,356
2026-01-26,Rawalpindi,Bread,Essentials,81
2026-01-26,Rawalpindi,Petrol,Fuel,269
2026-01-26,Rawalpindi,Diesel,Fuel,242
2026-01-26,Rawalpindi,Onion,Vegetables,115
2026-01-26,Rawalpindi,Tomato,Vegetables,135
2026-01-26,Rawalpindi,Potato,Vegetables,85
2026-01-26,Rawalpindi,Chicken,Protein,576
2026-01-26,Rawalpindi,Meat,Protein,1189
2026-01-26,Rawalpindi,Cooking Oil,Others,515
2026-01-26,Rawalpindi,Tea,Others,1715
2026-01-26,Multan,Flour,Essentials,187
2026-01-26,Multan,Sugar,Essentials,169
2026-01-26,Multan,Rice,Essentials,186
2026-01-26,Multan,Milk,Essentials,268
2026-01-26,Multan,Eggs,Essentials,330
2026-01-26,Multan,Bread,Essentials,85
2026-01-26,Multan,Petrol,Fuel,264
2026-01-26,Multan,Diesel,Fuel,237
2026-01-26,Multan,Onion,Vegetables,112
2026-01-26,Multan,Tomato,Vegetables,140
2026-01-26,Multan,Potato,Vegetables,70
2026-01-26,Multan,Chicken,Protein,563
2026-01-26,Multan,Meat,Protein,1172
2026-01-26,Multan,Cooking Oil,Others,521
2026-01-26,Multan,Tea,Others,1672
2026-01-26,Peshawar,Flour,Essentials,196
2026-01-26,Peshawar,Sugar,Essentials,184
2026-01-26,Peshawar,Rice,Essentials,175
2026-01-26,Peshawar,Milk,Essentials,270
2026-01-26,Peshawar,Eggs,Essentials,358
2026-01-26,Peshawar,Bread,Essentials,88
2026-01-26,Peshawar,Petrol,Fuel,275
2026-01-26,Peshawar,Diesel,Fuel,246
2026-01-26,Peshawar,Onion,Vegetables,133
2026-01-26,Peshawar,Tomato,Vegetables,148
2026-01-26,Peshawar,Potato,Vegetables,91
2026-01-26,Peshawar,Chicken,Protein,580
2026-01-26,Peshawar,Meat,Protein,1187
2026-01-26,Peshawar,Cooking Oil,Others,511
2026-01-26,Peshawar,Tea,Others,1732
2026-01-26,Quetta,Flour,Essentials,196
2026-01-26,Quetta,Sugar,Essentials,178
2026-01-26,Quetta,Rice,Essentials,184
2026-01-26,Quetta,Milk,Essentials,285
2026-01-26,Quetta,Eggs,Essentials,355
2026-01-26,Quetta,Bread,Essentials,81
2026-01-26,Quetta,Petrol,Fuel,277
2026-01-26,Quetta,Diesel,Fuel,249
2026-01-26,Quetta,Onion,Vegetables,111
2026-01-26,Quetta,Tomato,Vegetables,171
2026-01-26,Quetta,Potato,Vegetables,91
2026-01-26,Quetta,Chicken,Protein,594
2026-01-26,Quetta,Meat,Protein,1213
2026-01-26,Quetta,Cooking Oil,Others,521
2026-01-26,Quetta,Tea,Others,1728
2026-01-26,Sialkot,Flour,Essentials,175
2026-01-26,Sialkot,Sugar,Essentials,162
2026-01-26,Sialkot,Rice,Essentials,166
2026-01-26,Sialkot,Milk,Essentials,260
2026-01-26,Sialkot,Eggs,Essentials,334
2026-01-26,Sialkot,Bread,Essentials,90
2026-01-26,Sialkot,Petrol,Fuel,264
2026-01-26,Sialkot,Diesel,Fuel,237
2026-01-26,Sialkot,Onion,Vegetables,109
2026-01-26,Sialkot,Tomato,Vegetables,141
2026-01-26,Sialkot,Potato,Vegetables,86
2026-01-26,Sialkot,Chicken,Protein,579
2026-01-26,Sialkot,Meat,Protein,1187
2026-01-26,Sialkot,Cooking Oil,Others,492
2026-01-26,Sialkot,Tea,Others,1665
2026-01-26,Hyderabad,Flour,Essentials,194
2026-01-26,Hyderabad,Sugar,Essentials,158
2026-01-26,Hyderabad,Rice,Essentials,173
2026-01-26,Hyderabad,Milk,Essentials,269
2026-01-26,Hyderabad,Eggs,Essentials,342
2026-01-26,Hyderabad,Bread,Essentials,89
2026-01-26,Hyderabad,Petrol,Fuel,269
2026-01-26,Hyderabad,Diesel,Fuel,242
2026-01-26,Hyderabad,Onion,Vegetables,126
2026-01-26,Hyderabad,Tomato,Vegetables,121
2026-01-26,Hyderabad,Potato,Vegetables,100
2026-01-26,Hyderabad,Chicken,Protein,592
2026-01-26,Hyderabad,Meat,Protein,1179
2026-01-26,Hyderabad,Cooking Oil,Others,525
2026-01-26,Hyderabad,Tea,Others,1692
2026-01-26,Gujranwala,Flour,Essentials,195
2026-01-26,Gujranwala,Sugar,Essentials,157
2026-01-26,Gujranwala,Rice,Essentials,168
2026-01-26,Gujranwala,Milk,Essentials,267
2026-01-26,Gujranwala,Eggs,Essentials,351
2026-01-26,Gujranwala,Bread,Essentials,83
2026-01-26,Gujranwala,Petrol,Fuel,267
2026-01-26,Gujranwala,Diesel,Fuel,239
2026-01-26,Gujranwala,Onion,Vegetables,106
2026-01-26,Gujranwala,Tomato,Vegetables,160
2026-01-26,Gujranwala,Potato,Vegetables,94
2026-01-26,Gujranwala,Chicken,Protein,582
2026-01-26,Gujranwala,Meat,Protein,1158
2026-01-26,Gujranwala,Cooking Oil,Others,511
2026-01-26,Gujranwala,Tea,Others,1669
2026-01-26,Sukkur,Flour,Essentials,188
2026-01-26,Sukkur,Sugar,Essentials,173
2026-01-26,Sukkur,Rice,Essentials,168
2026-01-26,Sukkur,Milk,Essentials,250
2026-01-26,Sukkur,Eggs,Essentials,339
2026-01-26,Sukkur,Bread,Essentials,86
2026-01-26,Sukkur,Petrol,Fuel,261
2026-01-26,Sukkur,Diesel,Fuel,234
2026-01-26,Sukkur,Onion,Vegetables,120
2026-01-26,Sukkur,Tomato,Vegetables,146
2026-01-26,Sukkur,Potato,Vegetables,92
2026-01-26,Sukkur,Chicken,Protein,532
2026-01-26,Sukkur,Meat,Protein,1108
2026-01-26,Sukkur,Cooking Oil,Others,498
2026-01-26,Sukkur,Tea,Others,1633
2026-01-26,Bahawalpur,Flour,Essentials,186
2026-01-26,Bahawalpur,Sugar,Essentials,152
2026-01-26,Bahawalpur,Rice,Essentials,171
2026-01-26,Bahawalpur,Milk,Essentials,263
2026-01-26,Bahawalpur,Eggs,Essentials,348
2026-01-26,Bahawalpur,Bread,Essentials,79
2026-01-26,Bahawalpur,Petrol,Fuel,261
2026-01-26,Bahawalpur,Diesel,Fuel,234
2026-01-26,Bahawalpur,Onion,Vegetables,129
2026-01-26,Bahawalpur,Tomato,Vegetables,142
2026-01-26,Bahawalpur,Potato,Vegetables,80
2026-01-26,Bahawalpur,Chicken,Protein,568
2026-01-26,Bahawalpur,Meat,Protein,1143
2026-01-26,Bahawalpur,Cooking Oil,Others,506
2026-01-26,Bahawalpur,Tea,Others,1631
2026-01-26,Abbottabad,Flour,Essentials,189
2026-01-26,Abbottabad,Sugar,Essentials,169
2026-01-26,Abbottabad,Rice,Essentials,173
2026-01-26,Abbottabad,Milk,Essentials,271
2026-01-26,Abbottabad,Eggs,Essentials,374
2026-01-26,Abbottabad,Bread,Essentials,84
2026-01-26,Abbottabad,Petrol,Fuel,272
2026-01-26,Abbottabad,Diesel,Fuel,244
2026-01-26,Abbottabad,Onion,Vegetables,102
2026-01-26,Abbottabad,Tomato,Vegetables,121
2026-01-26,Abbottabad,Potato,Vegetables,88
2026-01-26,Abbottabad,Chicken,Protein,558
2026-01-26,Abbottabad,Meat,Protein,1200
2026-01-26,Abbottabad,Cooking Oil,Others,524
2026-01-26,Abbottabad,Tea,Others,1685
2026-01-26,Mirpur,Flour,Essentials,178
2026-01-26,Mirpur,Sugar,Essentials,157
2026-01-26,Mirpur,Rice,Essentials,178
2026-01-26,Mirpur,Milk,Essentials,259
2026-01-26,Mirpur,Eggs,Essentials,371
2026-01-26,Mirpur,Bread,Essentials,89
2026-01-26,Mirpur,Petrol,Fuel,267
2026-01-26,Mirpur,Diesel,Fuel,239
2026-01-26,Mirpur,Onion,Vegetables,120
2026-01-26,Mirpur,Tomato,Vegetables,151
2026-01-26,Mirpur,Potato,Vegetables,81
2026-01-26,Mirpur,Chicken,Protein,587
2026-01-26,Mirpur,Meat,Protein,1126
2026-01-26,Mirpur,Cooking Oil,Others,510
2026-01-26,Mirpur,Tea,Others,1710
2026-01-27,Karachi,Flour,Essentials,206
2026-01-27,Karachi,Sugar,Essentials,179
2026-01-27,Karachi,Rice,Essentials,183
2026-01-27,Karachi,Milk,Essentials,280
2026-01-27,Karachi,Eggs,Essentials,370
2026-01-27,Karachi,Bread,Essentials,82
2026-01-27,Karachi,Petrol,Fuel,280
2026-01-27,Karachi,Diesel,Fuel,251
2026-01-27,Karachi,Onion,Vegetables,120
2026-01-27,Karachi,Tomato,Vegetables,144
2026-01-27,Karachi,Potato,Vegetables,83
2026-01-27,Karachi,Chicken,Protein,600
2026-01-27,Karachi,Meat,Protein,1254
2026-01-27,Karachi,Cooking Oil,Others,543
2026-01-27,Karachi,Tea,Others,1756
2026-01-27,Lahore,Flour,Essentials,183
2026-01-27,Lahore,Sugar,Essentials,165
2026-01-27,Lahore,Rice,Essentials,181
2026-01-27,Lahore,Milk,Essentials,279
2026-01-27,Lahore,Eggs,Essentials,360
2026-01-27,Lahore,Bread,Essentials,82
2026-01-27,Lahore,Petrol,Fuel,272
2026-01-27,Lahore,Diesel,Fuel,244
2026-01-27,Lahore,Onion,Vegetables,111
2026-01-27,Lahore,Tomato,Vegetables,127
2026-01-27,Lahore,Potato,Vegetables,84
2026-01-27,Lahore,Chicken,Protein,586
2026-01-27,Lahore,Meat,Protein,1182
2026-01-27,Lahore,Cooking Oil,Others,513
2026-01-27,Lahore,Tea,Others,1685
2026-01-27,Islamabad,Flour,Essentials,186
2026-01-27,Islamabad,Sugar,Essentials,184
2026-01-27,Islamabad,Rice,Essentials,179
2026-01-27,Islamabad,Milk,Essentials,272
2026-01-27,Islamabad,Eggs,Essentials,350
2026-01-27,Islamabad,Bread,Essentials,90
2026-01-27,Islamabad,Petrol,Fuel,277
2026-01-27,Islamabad,Diesel,Fuel,249
2026-01-27,Islamabad,Onion,Vegetables,117
2026-01-27,Islamabad,Tomato,Vegetables,150
2026-01-27,Islamabad,Potato,Vegetables,78
2026-01-27,Islamabad,Chicken,Protein,587
2026-01-27,Islamabad,Meat,Protein,1203
2026-01-27,Islamabad,Cooking Oil,Others,535
2026-01-27,Islamabad,Tea,Others,1778
2026-01-27,Faisalabad,Flour,Essentials,177
2026-01-27,Faisalabad,Sugar,Essentials,173
2026-01-27,Faisalabad,Rice,Essentials,180
2026-01-27,Faisalabad,Milk,Essentials,272
2026-01-27,Faisalabad,Eggs,Essentials,346
2026-01-27,Faisalabad,Bread,Essentials,80
2026-01-27,Faisalabad,Petrol,Fuel,267
2026-01-27,Faisalabad,Diesel,Fuel,239
2026-01-27,Faisalabad,Onion,Vegetables,114
2026-01-27,Faisalabad,Tomato,Vegetables,164
